type,element_id,metadata,text
ListItem,e3b0c44298fc1c149afbf4c8996fb924,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain'}",
NarrativeText,18f2248ad3deeefaa2ecece52e68aed1,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}","As a reminder, readmission is required when three or more consecutive terms have been missed (the summer term counts as one of the consecutive semesters, even though students are not required to enroll in the summer term). However, once students have made the decision that they will have to or need to be out for three or more consecutive terms, and the students wish to return to Georgia Tech without being readmitted, the application for a Leave of Absence should be filed with the Registrar’s Office."
ListItem,e3b0c44298fc1c149afbf4c8996fb924,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain'}",
NarrativeText,2f2ff9bdbe0514d336fd07c7f4b167e6,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",The clock begins when the student does not enroll for a third consecutive term. The Leave of Absence would have to be in effect for the third consecutive missed term to avoid readmission.
ListItem,e3b0c44298fc1c149afbf4c8996fb924,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain'}",
NarrativeText,88e04224f35f897b52f2096aa3b724df,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}","Students must file a Return from Leave of Absence form to return. If the leave exceeds the seven-semester time frame, the student must apply for readmission. The form is available on the Registrar’s Office’s website under the “Forms” menu."
ListItem,e3b0c44298fc1c149afbf4c8996fb924,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain'}",
NarrativeText,b9435bbf6b96c3d06a3a9b39e712334e,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}","As stated previously, the Leave of Absence, if approved, would be effective in a future term. It will not be approved to be effective in the term in which the application is made. It in no way supplants or replaces any other policy. If a student needs to withdraw from classes within a given term, they should follow the standard withdrawal process, and if a Leave of Absence is needed or desired, it would be effective for a future term(s) only as approved."
ListItem,e3b0c44298fc1c149afbf4c8996fb924,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain'}",
NarrativeText,4b5e40396173e186b3440ac2a06a9030,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",Applications for a Leave of Absence are due by:
ListItem,e3b0c44298fc1c149afbf4c8996fb924,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain'}",
Title,15367e36acb777dca4cb80c6b77ddd4b,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",Fall – July 1
ListItem,e3b0c44298fc1c149afbf4c8996fb924,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain'}",
Title,cb4ecd42bcb5e7c12fbea4b8f064b686,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng', 'deu']}",Spring – December 1
ListItem,e3b0c44298fc1c149afbf4c8996fb924,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain'}",
Title,0efab6004869eed8ba2eda4101b55d0e,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['dan', 'eng']}",Summer – April 1
Title,9efe2b4d3d004cb3c7a2f8c3b80a21a6,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",Graduation
UncategorizedText,c977dbe785221d34114d345fdf8ff4e1,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",1.
NarrativeText,8c32b06ddd271fce58e37dfefad8dbec,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",When do students need to apply for graduation?
NarrativeText,2a4c22b21ba24c7198ac167f19791e0c,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}","Students will need to apply for graduation in the semester preceding the semester they plan to graduate. For example, students who will be graduating by the end of the Spring 2023 term were asked to apply for graduation during the Fall 2022 term. OMSCS Advising will send email notifications with step-by-step instructions on how and when to apply for graduation."
NarrativeText,a841f7f1d1637354f0b9dee6da25797b,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}","Please note that our departmental deadline is earlier than the posted Institute deadline for students’ benefit. If the advisors do not have time to process/audit students’ graduation application materials before the registration period ends for the anticipated graduation term, we cannot ensure that students will meet their degree requirements by the end of that term."
UncategorizedText,6bc54f13bea593dc5e1c8e6b16249e66,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",2.
NarrativeText,0002edcfda8af6f02981f5306fcdb0b5,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",What is the process once I apply for graduation?
NarrativeText,365d3b8aaba83d4eb69cb0cfc926ae1d,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}","After you submit your Online Application for Graduation (OAG) and completed Program of Study (POS) form, your advisor will conduct several audits on your record to ensure you are on track to graduate by the end of the term:"
ListItem,e3b0c44298fc1c149afbf4c8996fb924,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain'}",
NarrativeText,0496d6d7fd83f95f80f675961c6356bf,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",The first audit is completed prior to the start of Phase II registration for your graduation term. The purpose of this audit is to ensure you are enrolled in the course(s) you need to fulfill your degree requirements.
ListItem,e3b0c44298fc1c149afbf4c8996fb924,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain'}",
NarrativeText,5d8192b0f561ae857a741f2b631ec1fc,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",The second audit is completed after Phase II registration has ended to ensure that you remained registered in the appropriate course(s).
ListItem,e3b0c44298fc1c149afbf4c8996fb924,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain'}",
NarrativeText,8df863a3ca2f92e14a283b3af0cde37a,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",The third audit is completed after the semester’s withdrawal deadline to ensure you did not withdraw from a course(s) you need to graduate.
ListItem,e3b0c44298fc1c149afbf4c8996fb924,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain'}",
NarrativeText,d1632e297557175f3728013bfc4fb559,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",The final audit is completed after grades have been released for the semester so that we can confirm that you successfully met all of your degree requirements.
NarrativeText,fa47d600d89f84525001de8f0e5bbaf5,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",Click here to return to Table of Contents
UncategorizedText,267c23695b6e8fc29bd88b9f5d1962d3,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",3.
NarrativeText,7b868f95ea31e1d51fab7200cf5027f5,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}","When registering for my final semester, what happens if I am waitlisted for a course(s) that I need to graduate, or the wait list for the course(s) I need to graduate is full?"
NarrativeText,8512127c1d0815983237d6b7cdc13edd,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}","As we have done in previous semesters, we will ensure that official degree candidates (students who have submitted the OAG and a completed POS form to their advisor by the departmental deadline) are registered for the specialization course(s) that they need to graduate. As we are conducting our first audit, we make note of any degree candidates who are waitlisted for or not yet waitlisted for a specific specialization course(s) that they need."
NarrativeText,89f56f1003939830ec9732c73e5268ca,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}","As we get closer to the Phase II registration period, we will bump these students to the top of the wait list(s)."
NarrativeText,75043cf166489d68dfb819f46c873ced,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}","Please note that we only do this for specialization courses, not “free” electives."
NarrativeText,557d7bc88c568d2f0072391f782ab725,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}","Therefore, if you are waitlisted, please be sure to monitor your account carefully and frequently to ensure that you do not miss a wait list notification, if you receive one. If you are not yet on the wait list, be sure to monitor the course, add yourself to the wait list as soon as a space becomes available, and notify your advisor once you are on the wait list."
UncategorizedText,23f663630e2f28250c09d7a0c370f55e,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",4.
NarrativeText,18287b6711e96537669588e7f5cebf3e,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",What resources should I consult as a degree candidate?
NarrativeText,9282dca77979d41667cf717a3701db03,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}","Please visit the Registrar’s “Degree Candidate” website for helpful information. There are additional links available on the Commencement website that may be of interest to you, including information regarding the commencement ceremony. The Commencement Office’s contact information can be found online if you have any questions."
UncategorizedText,540dd397b2d380dcc3f59796c4facc43,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",5.
NarrativeText,e2b66303be55e3e27bfba68b8b7fe305,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",Am I invited to participate in the commencement ceremony?
NarrativeText,ce6f57db6bc8fd81af94ffd1fc972698,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}","OMSCS students are invited to participate in the commencement ceremonies. Please note that commencement ceremonies only take place in the spring and fall terms. If you are a summer graduate, you would be invited to attend the fall commencement ceremony. For more information regarding commencement ceremonies, please visit the Commencement website."
UncategorizedText,d80edd7fb074b51d1fbf46a3dcf5cae5,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",6.
NarrativeText,364f5b3ee9b9121a7312a7f9c90481df,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",How long after commencement will I receive my diploma?
NarrativeText,c2cf2f9efc8d18e695a6e595c527e2e8,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}","Diplomas are printed by an outside company, and it typically takes eight to twelve weeks after the commencement ceremony for the diplomas to be printed and mailed."
UncategorizedText,a50aa8b9a9806899e1d67d0d09c1ce40,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",7.
NarrativeText,73546b88e82c4b98ce5c27b7d79ca6c9,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",Who should I contact if I need to update my diploma address or if I have other questions regarding my diploma?
NarrativeText,31b04352e50060fd6ea2620f17640bc9,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",Please send a message from your GT email account to diplomas@registrar.gatech.edu for assistance with updating your diploma address or if you have any other questions regarding your diploma.
UncategorizedText,6ce012fd1056714b493ab0a7b473923e,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",8.
NarrativeText,c9014dbae229357987eb2801a9310bc5,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}","I have applied to graduate by the end of the semester, and I need a document to prove this. Are there any documents that the Institute can provide to show that I am approaching my graduation date?"
NarrativeText,254b70aa42a46e06cc80fa6bc746da7e,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}","As per the Registrar’s website, “[s]tudents who have petitioned for a degree for the term may request a letter stating that they have a ‘pending’ degree and that the degree will be awarded when all requirements for the degree are completed. This option is not available for students who have already been awarded a degree."
NarrativeText,e1ab1da7a45797c814b3656ff53d89b5,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",Students who wish to have verification of an awarded degree should request a Degree Verification instead.” Please visit the website linked above for more information on how to request this letter.
UncategorizedText,99a1b84b98650fd4581b7156cd830ef7,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",9.
NarrativeText,62f79d051da507faaa73c4d56baf9f39,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}","If I am not sure that I will meet the degree requirements by the end of the term, am I still permitted to attend the commencement ceremony?"
NarrativeText,77871f4324466b45f1b1c225dda48d28,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}","Since grades are not finalized until after the commencement ceremony, there have been times when students have attended the commencement ceremony but unfortunately did not earn the grade(s) they needed. In this case, the student would need to enroll in a future term in order to fulfill the degree requirements."
NarrativeText,e186e60979bc660dc0921d7bee89cce2,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}","Therefore, if you are a degree candidate and have followed the steps on the Commencement Office’s website to attend the ceremony, you should be eligible to attend, even if you are not sure you will obtain the grade(s) you need. Please feel free to contact the Commencement Office directly if you have additional questions regarding this. As a reminder, the Commencement Office’s contact information can be found online."
ListItem,6fc2ad18f3f7c1c91e333a0ec3b618e7,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",10. When will I know that I completed my degree requirements and will graduate from the OMSCS program?
NarrativeText,a4170a6b252c953bfc752d8df8007381,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}","Grades typically are released on the Tuesday after the commencement ceremony. Our office performs the final degree audit once grades have been posted so that degrees can be conferred by the Thursday of that same week. Therefore, as explained previously, it unfortunately is possible for students to attend the commencement ceremony and later discover that they did not earn the grade(s) they needed to fulfill the degree requirements."
NarrativeText,fa47d600d89f84525001de8f0e5bbaf5,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",Click here to return to Table of Contents
NarrativeText,3abf914b6eea976ac18d066e0e305c53,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}","We will notify students if this is the case, but fortunately this does not happen often."
ListItem,9752d1f2884c8097c58f145be735fb25,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",11. What happens if I apply to graduate and do not meet the degree requirements by the end of that term?
NarrativeText,f3f5debcaa68903ebf61822ba1aa9084,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}","If you did not meet the degree requirements by the end of the term for which you applied to graduate, your graduation application would be inactivated. To clarify, these are the most common reasons why your graduation"
NarrativeText,ab15b172fc6848ad9d66c645bc40cd90,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",application would need to be inactivated:
ListItem,e3b0c44298fc1c149afbf4c8996fb924,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain'}",
NarrativeText,eaa8858ea0e81be7e69827c2d2cb40a8,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",You did not register for the courses you needed to fulfill your degree requirements by the end of the term.
ListItem,e3b0c44298fc1c149afbf4c8996fb924,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain'}",
NarrativeText,d1c606d40e3a8afb0f28737021e11995,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",You withdrew from a course(s) you needed to fulfill your degree requirements by the end of the term.
ListItem,e3b0c44298fc1c149afbf4c8996fb924,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain'}",
NarrativeText,ac554f9b4fae40e6625019f5327b234c,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng', 'fra']}",You did not earn the grade(s) you needed to fulfill your degree requirements.
ListItem,e3b0c44298fc1c149afbf4c8996fb924,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain'}",
NarrativeText,e750749a9a88bd56f8db0c3e5e094188,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",You did not earn the overall cumulative 3.0 GPA requirement.
NarrativeText,588977c9b38532abecdd1c8bc4f691ec,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}","Once your graduation application was inactivated, you would need to re-apply for graduation and submit updated graduation materials as instructed by OMSCS Advising for your new anticipated graduation term."
ListItem,534319fb80f563e91acc7663a9950dc7,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}","12. What happens if I pass my courses and fulfill my course/specialization requirements, but my cumulative GPA is below 3.0?"
NarrativeText,769e87bfb0dd51fe86bf6951f0f8f44b,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}","Even if you complete your courses and ultimately fulfill your course/specialization requirements for the MSCS degree, you cannot graduate from the OMSCS program if your cumulative GPA is not 3.0 or higher. Therefore, you would be required to take additional courses beyond the required 30 hours in order to increase your GPA and meet the minimum requirement of a 3.0. Please be sure to contact your advisor directly for further guidance, especially if you are considering repeating a course, as students cannot repeat courses in which the grade of “B” or higher has been earned previously."
ListItem,6c6036b1e004822127855a759cf425fe,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",13. Is it possible to graduate with honors/distinctions from the OMSCS program?
NarrativeText,efbaea1a2830b761e1628362306d333b,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",Graduating with distinction/honors is not available at the graduate level at Georgia Tech. Please visit https://registrar.gatech.edu/info/degree-candidate-faq#about-honors for more information.
ListItem,3e640da58f77d062f57c965c485fb20e,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",14. Can I continue taking OMSCS courses after I graduate from the program?
NarrativeText,d80bb457b6edc4d7324b23136645cd89,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}","It is possible for students to continue taking courses after they have graduated. In the semester you are graduating, you should tell your academic advisor (after your graduating term’s withdrawal deadline) that you wish to become a special/non-degree student in the next (or in a future) term. Term-specific information regarding the exact timeline and deadline to submit the required form should be available after that term’s withdrawal deadline."
NarrativeText,ab557e117461bb91cbb6394a0b3b616e,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}","To confirm, special/non-degree requests are not processed until after degrees have been awarded by the Registrar’s Office at the end of the term, as the advisors do not want to request the status change in the unfortunate event that a student did not fulfill the degree requirements that term as planned."
NarrativeText,41edc81d3473f577c835698c2d9b5176,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",Please keep in mind the following regarding the special/non-degree student status:
ListItem,e3b0c44298fc1c149afbf4c8996fb924,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain'}",
NarrativeText,d6d0ce6c2f9fa5b158f39fb073c5185a,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",You will continue paying OMSCS tuition and fees.
ListItem,e3b0c44298fc1c149afbf4c8996fb924,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain'}",
NarrativeText,22afd849ea9a7df9825e8a35cd0d6390,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",You will have a later registration time ticket than most degree-seeking students.
ListItem,e3b0c44298fc1c149afbf4c8996fb924,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain'}",
NarrativeText,2cc0531f9a664e2cdef7731a3e67e842,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}","The same rule applies in that if special/non-degree students do not enroll for three consecutive terms (including the summer term), they have to apply for readmission."
ListItem,e3b0c44298fc1c149afbf4c8996fb924,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain'}",
NarrativeText,a7f0734489cc9c81731f1f6caf6e275b,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",The special/non-degree status will last until you apply for another program at Georgia Tech.
ListItem,e3b0c44298fc1c149afbf4c8996fb924,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain'}",
NarrativeText,8473c1a2e308b82be5cc6f199e027d73,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",There is no overall limit on how many courses you can take as a special/non-degree student.
ListItem,e3b0c44298fc1c149afbf4c8996fb924,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain'}",
NarrativeText,7cb1e40f501707d4610f8c3453154280,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}","You would earn credits in the sense that if you wanted to transfer them to another institution, you could."
NarrativeText,0338d9e0813157bf53e8a4cb78362862,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}","However, at Georgia Tech, the credits would not count for anything."
ListItem,e3b0c44298fc1c149afbf4c8996fb924,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain'}",
NarrativeText,8c1b80bf3335c5abb9262f868177a466,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}","Courses taken as a special/non-degree student will alter your GPA because the GPA does not start over with a new class standing. However, for the purposes of your resume, whatever your GPA was when your degree was awarded will be your MS GPA."
ListItem,e3b0c44298fc1c149afbf4c8996fb924,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain'}",
NarrativeText,873832e74fdce15c955d735847fb4891,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",Courses taken as a special/non-degree student will appear on your transcript and become a part of your student record (this is not optional).
ListItem,a355739a1a1df5a954546f40631b1613,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",15. Can I continue being a TA after I graduate from the program?
NarrativeText,ac0fc48bdf65318711afe5af2de0a4df,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}","This is possible, but it is more complicated than taking courses after graduating. You would have to be hired as a part-time instructor. The hiring takes more time, and you have to consent to a background check. Therefore, you should be absolutely sure that you really want to continue being a TA before you apply."
NarrativeText,d43d7af3539a3331e13e1f44b997fb2f,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}","Also, please note that international students who are not living in the U.S. most likely cannot be hired as TAs, as the Institute has to be able to verify your identity and conduct a background check, and you have to have a Social Security number to do this. International students who are not living in the U.S. may not work as TAs for free."
NarrativeText,fa47d600d89f84525001de8f0e5bbaf5,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",Click here to return to Table of Contents
NarrativeText,0713e46f7455fd3c54a8b668a307cc10,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}","Unless we hire them as a TA, there is no way of holding them accountable for their work as a TA."
ListItem,7b27622e10c976b39cc9caf086538f2c,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",16. What technology-related services will I retain as a graduate of Georgia Tech?
NarrativeText,aba67de234274a3ac94bee1e5da59ba2,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}","Please visit https://gatech.service-now.com/home?id=kb_article_view&sysparm_article=KB0027556 and https://gatech.service-now.com/home?id=kb_article_view&sysparm_article=KB0027599 for information on what will happen to your GT accounts once you have graduated from the OMSCS program. If you have any questions regarding this, please contact OIT directly. Their contact information can be found on their website."
ListItem,3ef0e74d033d378721553d903478c777,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",17. How can I request a degree verification from the Institute?
NarrativeText,bbed5a163eb6c82942b375a7763a6065,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",Please visit the Registrar’s website for information on how to request a degree verification.
NarrativeText,fa47d600d89f84525001de8f0e5bbaf5,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",Click here to return to Table of Contents
Title,05ed8f92161693cfe7a93311a4490c48,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['deu', 'eng', 'ita']}",SECTION L.  GEORGIA TECH DIRECTORY INFORMATION
Title,caac6b5a1b4a9a7d14f78735dc1eb685,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",DEPARTMENT & WEBSITE
Title,f02070b065b1416ff3823c9bb05116f3,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",CONTACT INFORMATION
Title,8baa33187bc9cd3106c4eb091e73d8d1,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",REASON(S) TO CONTACT
Title,f944af73079e2b5af12920e9c035dae1,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng', 'ron']}",Bursar’s Office
Title,0e8e850cb541c21007d46ca96b5fd863,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",https://www.bursar.gatech.edu/
UncategorizedText,88f8f046b6c78fbf7c4ffbf6ce101b8b,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",Phone: (404) 894-4618
Title,822dd3542c6ba58fc4fba059064a85d7,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",Email: omsbursar.ask@gatech.edu
UncategorizedText,d3f90e4550aaf563dd6ee4ae4d3253c5,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}","Questions about tuition/fees,"
Title,d282bd2b9945da4c7f328fa31a313426,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng', 'dan']}","payments, refunds, 1098-T forms, etc."
Title,320f4aa0648a65936cf6bfdc8d71da19,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",BuzzCard Center
Title,d2cbe0dcfd119b3a739bca539a0d2d79,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",https://www.buzzcard.gatech.edu/
UncategorizedText,c04f0ca703f153dce59fc51e72b40746,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",Phone: (404) 894-2899
Title,17507dcf845793fab0da66594804a4ca,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",Email:
EmailAddress,960ad02540de994d433adde922cb899d,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",support@buzzcard.gatech.edu
NarrativeText,7257a332a3df945c554f2dbbc1010d0f,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",Questions regarding your BuzzCard
Title,a449e8a9f8d9e2250129e7791e0abf04,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",Campus Recreation Center (CRC)
Title,2567f2ce942586d06ef0a09c1af9ad07,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",https://crc.gatech.edu/home
UncategorizedText,88ff498035a5a962456937d18a36cebd,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",Phone: (404) 385-7529
NarrativeText,c2544575c83ba2e99d9e296f104c60ff,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",Email: Please visit their website to
NarrativeText,2f459864f044a450a43a301ed08bcf43,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",complete a web form.
Title,b10d8d9ad02c0661310b213081d74936,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",Access to the CRC and other related
Title,41d311a605520fc7b8b9a980a79437a2,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",resources
NarrativeText,399ddac2e53823168cb2a38ef83b7a74,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",(*OMSCS students do not pay the fee
NarrativeText,1378844f228d50c93136d6d1ab569b20,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}","to cover these services/resources, so"
NarrativeText,14c31d01d066bf002e6d3dee7516e61d,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng', 'nld']}",arrangements may need to be made
NarrativeText,30ef311a9bebe94d14783f73ba5990ce,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",through the Bursar’s Office to become
